"item","itemLabel","yob","yod","occupationLabel","citizenLabel","birthcountryLabel"
"http://www.wikidata.org/entity/Q3830265","Leo Pescarolo",1935,2006,"cinematographer","Italy","Italy"
"http://www.wikidata.org/entity/Q3830265","Leo Pescarolo",1935,2006,"cinematographer","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q3830265","Leo Pescarolo",1935,2006,"film producer","Italy","Italy"
"http://www.wikidata.org/entity/Q3830265","Leo Pescarolo",1935,2006,"film producer","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q3904190","Pietro Psaier",1936,2004,"painter","Italy","Italy"
"http://www.wikidata.org/entity/Q3904190","Pietro Psaier",1936,2004,"painter","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q6757730","Marco Torlonia, 6th Prince of Civitella-Cesi",1937,2014,"","","Italy"
"http://www.wikidata.org/entity/Q3388086","Pietro Boglioni",1937,2011,"historian","Canada","Italy"
"http://www.wikidata.org/entity/Q2824187","Adela Turin",1939,2021,"writer","Italy","Italy"
"http://www.wikidata.org/entity/Q2824187","Adela Turin",1939,2021,"children's writer","Italy","Italy"
"http://www.wikidata.org/entity/Q16832510","Pierrino Mascarino",1939,2017,"actor","","Italy"
"http://www.wikidata.org/entity/Q16832510","Pierrino Mascarino",1939,2017,"television actor","","Italy"
"http://www.wikidata.org/entity/Q6060040","Paolo Salvatore",1940,2007,"singer","Chile","Italy"
"http://www.wikidata.org/entity/Q3356444","Orlando Corradi",1940,2018,"screenwriter","Italy","Italy"
"http://www.wikidata.org/entity/Q3356444","Orlando Corradi",1940,2018,"screenwriter","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q3356444","Orlando Corradi",1940,2018,"film director","Italy","Italy"
"http://www.wikidata.org/entity/Q3356444","Orlando Corradi",1940,2018,"film director","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q3356444","Orlando Corradi",1940,2018,"film producer","Italy","Italy"
"http://www.wikidata.org/entity/Q3356444","Orlando Corradi",1940,2018,"film producer","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q19631236","Fidenzio Volpi",1940,2015,"Catholic friar","Italy","Italy"
"http://www.wikidata.org/entity/Q19631236","Fidenzio Volpi",1940,2015,"Catholic friar","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q1306666","Eva Colorni",1941,1985,"economist","Italy","Italy"
"http://www.wikidata.org/entity/Q1306666","Eva Colorni",1941,1985,"economist","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q1306666","Eva Colorni",1941,1985,"university teacher","Italy","Italy"
"http://www.wikidata.org/entity/Q1306666","Eva Colorni",1941,1985,"university teacher","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q778552","Pavel Fonda",1942,2016,"physician","Italy","Italy"
"http://www.wikidata.org/entity/Q778552","Pavel Fonda",1942,2016,"physician","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q778552","Pavel Fonda",1942,2016,"physician","Free Territory of Trieste","Italy"
"http://www.wikidata.org/entity/Q778552","Pavel Fonda",1942,2016,"politician","Italy","Italy"
"http://www.wikidata.org/entity/Q778552","Pavel Fonda",1942,2016,"politician","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q778552","Pavel Fonda",1942,2016,"politician","Free Territory of Trieste","Italy"
"http://www.wikidata.org/entity/Q778552","Pavel Fonda",1942,2016,"psychiatrist","Italy","Italy"
"http://www.wikidata.org/entity/Q778552","Pavel Fonda",1942,2016,"psychiatrist","Kingdom of Italy","Italy"
"http://www.wikidata.org/entity/Q778552","Pavel Fonda",1942,2016,"psychiatrist","Free Territory of Trieste","Italy"
"http://www.wikidata.org/entity/Q3607524","Al Palladini",1943,2001,"politician","Canada","Italy"
"http://www.wikidata.org/entity/Q3607524","Al Palladini",1943,2001,"entrepreneur","Canada","Italy"
"http://www.wikidata.org/entity/Q16131055","Daniella Shemi",1943,2016,"writer","Israel","Italy"
"http://www.wikidata.org/entity/Q16131055","Daniella Shemi",1943,2016,"journalist","Israel","Italy"
"http://www.wikidata.org/entity/Q17350835","Paolo Radoni",1949,2007,"composer","Belgium","Italy"
"http://www.wikidata.org/entity/Q17350835","Paolo Radoni",1949,2007,"guitarist","Belgium","Italy"
"http://www.wikidata.org/entity/Q17350835","Paolo Radoni",1949,2007,"jazz guitarist","Belgium","Italy"
"http://www.wikidata.org/entity/Q5545079","George Tarantini",1950,2019,"association football manager","United States of America","Italy"
"http://www.wikidata.org/entity/Q2400582","Valdo Cilli",1950,2008,"singer","France","Italy"
"http://www.wikidata.org/entity/Q15223552","Pina Criscuolo",1950,1985,"actor","Argentina","Italy"
"http://www.wikidata.org/entity/Q15223552","Pina Criscuolo",1950,1985,"film actor","Argentina","Italy"
"http://www.wikidata.org/entity/Q3893601","Paola Montenero",1951,2016,"actor","Italy","Italy"
"http://www.wikidata.org/entity/Q3893601","Paola Montenero",1951,2016,"pornographic actor","Italy","Italy"
"http://www.wikidata.org/entity/Q16591633","Renè Mantegna",1951,2013,"percussionist","Italy","Italy"
"http://www.wikidata.org/entity/Q16591633","Renè Mantegna",1951,2013,"studio musician","Italy","Italy"
"http://www.wikidata.org/entity/Q28839375","Lina Millefleurs",1953,2000,"singer","Italy","Italy"
"http://www.wikidata.org/entity/Q28839375","Lina Millefleurs",1953,2000,"film actor","Italy","Italy"
"http://www.wikidata.org/entity/Q7132260","Paolo Vinaccia",1954,2019,"composer","Norway","Italy"
"http://www.wikidata.org/entity/Q7132260","Paolo Vinaccia",1954,2019,"composer","Italy","Italy"
"http://www.wikidata.org/entity/Q7132260","Paolo Vinaccia",1954,2019,"jazz musician","Norway","Italy"
"http://www.wikidata.org/entity/Q7132260","Paolo Vinaccia",1954,2019,"jazz musician","Italy","Italy"
"http://www.wikidata.org/entity/Q25679277","Felli",1955,2015,"singer","Italy","Italy"
"http://www.wikidata.org/entity/Q3382713","Pierlucio Tinazzi",1962,1999,"security guard","Italy","Italy"
"http://www.wikidata.org/entity/Q95978328","Roberto Scalzone",1962,2019,"sport shooter","Italy","Italy"
"http://www.wikidata.org/entity/Q29261486","Daniela Zanetta",1962,1986,"diarist","","Italy"
"http://www.wikidata.org/entity/Q6757692","Marco Ramoni",1963,2010,"bioinformatician","Italy","Italy"
"http://www.wikidata.org/entity/Q3034891","Dominick Pezzulo",1965,2001,"police officer","United States of America","Italy"
"http://www.wikidata.org/entity/Q11754529","Leonardo Follis",1967,2001,"cross-country skier","Italy","Italy"
"http://www.wikidata.org/entity/Q21091562","Andrea Massucchi",1974,1997,"artistic gymnast","Italy","Italy"
"http://www.wikidata.org/entity/Q27661771","Matteo Farina",1990,2009,"","","Italy"
"http://www.wikidata.org/entity/Q5565499","Giuseppe Perrino",1992,2021,"association football player","Italy","Italy"
"http://www.wikidata.org/entity/Q24961119","Domingo Lucciarini",2000,2008,"athlete","Italy","Italy"
"http://www.wikidata.org/entity/Q24961119","Domingo Lucciarini",2000,2008,"athlete","Argentina","Italy"
"http://www.wikidata.org/entity/Q3062116","Exploit Caf",2001,2022,"","","Italy"
"http://www.wikidata.org/entity/Q16648077","William George Skyring",NA,1833,"seafarer","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q3431800","Edward Blount",1565,1632,"bookseller","","United Kingdom"
"http://www.wikidata.org/entity/Q8013416","William Jaggard",1569,1623,"publisher","","United Kingdom"
"http://www.wikidata.org/entity/Q7346837","Robert Leighton",1611,1684,"Christian minister","","United Kingdom"
"http://www.wikidata.org/entity/Q275268","Elizabeth Hamilton, Countess of Orkney",1657,1733,"lady-in-waiting","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q135152","Charles Beauclerk, 1st Duke of St Albans",1670,1726,"politician","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q726087","Richard Bradley",1688,1732,"beekeeper","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q726087","Richard Bradley",1688,1732,"university teacher","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q726087","Richard Bradley",1688,1732,"botanist","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q726087","Richard Bradley",1688,1732,"horticulturist","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q726087","Richard Bradley",1688,1732,"non-fiction writer","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q59174591","Frances Hales",1694,1769,"aristocrat","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q59174591","Frances Hales",1694,1769,"philanthropist","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q5801871","Pedro Pineda",1700,1762,"romanist","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q5801871","Pedro Pineda",1700,1762,"lexicographer","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q5414032","John Handel",1701,NA,"military personnel","Argentina","United Kingdom"
"http://www.wikidata.org/entity/Q8013545","William Jennens",1701,1798,"businessperson","","United Kingdom"
"http://www.wikidata.org/entity/Q3074615","Flying Childers",1714,1741,"","","United Kingdom"
"http://www.wikidata.org/entity/Q3809424","John Lodge Cowley",1719,1787,"mathematician","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q3809424","John Lodge Cowley",1719,1787,"geologist","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q3809424","John Lodge Cowley",1719,1787,"cartographer","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q6259135","John Stewart, 7th Earl of Galloway",1736,1806,"politician","","United Kingdom"
"http://www.wikidata.org/entity/Q6240015","John Howard, 15th Earl of Suffolk",1739,1820,"military personnel","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q6240015","John Howard, 15th Earl of Suffolk",1739,1820,"military personnel","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q17355645","Mrs Woodham",1743,1803,"actor","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q17355645","Mrs Woodham",1743,1803,"actor","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q17355645","Mrs Woodham",1743,1803,"singer","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q17355645","Mrs Woodham",1743,1803,"singer","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q2579663","William Lane",1745,1814,"bookseller","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q2579663","William Lane",1745,1814,"publisher","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q7610266","Stephen Popham",1745,1795,"politician","","United Kingdom"
"http://www.wikidata.org/entity/Q19464431","Ellin Devis",1746,1820,"writer","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q19464431","Ellin Devis",1746,1820,"writer","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q19464431","Ellin Devis",1746,1820,"teacher","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q19464431","Ellin Devis",1746,1820,"teacher","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q4287605","Michael Maddox",1747,1822,"prosecutor","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q4287605","Michael Maddox",1747,1822,"prosecutor","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q3081024","Marske",1750,1779,"","","United Kingdom"
"http://www.wikidata.org/entity/Q6138854","James Malton",1761,1803,"architect","","United Kingdom"
"http://www.wikidata.org/entity/Q6138854","James Malton",1761,1803,"painter","","United Kingdom"
"http://www.wikidata.org/entity/Q6138854","James Malton",1761,1803,"drawer","","United Kingdom"
"http://www.wikidata.org/entity/Q5052806","Catherine Maria Fanshawe",1765,1834,"writer","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q5052806","Catherine Maria Fanshawe",1765,1834,"writer","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q5052806","Catherine Maria Fanshawe",1765,1834,"poet","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q5052806","Catherine Maria Fanshawe",1765,1834,"poet","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q5052806","Catherine Maria Fanshawe",1765,1834,"etcher","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q5052806","Catherine Maria Fanshawe",1765,1834,"etcher","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q6138854","James Malton",1766,1803,"architect","","United Kingdom"
"http://www.wikidata.org/entity/Q6138854","James Malton",1766,1803,"painter","","United Kingdom"
"http://www.wikidata.org/entity/Q6138854","James Malton",1766,1803,"drawer","","United Kingdom"
"http://www.wikidata.org/entity/Q109853497","William Mackay",1771,1804,"","","United Kingdom"
"http://www.wikidata.org/entity/Q7235103","Potoooooooo",1773,1800,"","","United Kingdom"
"http://www.wikidata.org/entity/Q8020676","William Youatt",1776,1847,"writer","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q8020676","William Youatt",1776,1847,"veterinarian","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q93594","Charles Chetwynd-Talbot, 2nd Earl Talbot",1777,1849,"politician","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q93594","Charles Chetwynd-Talbot, 2nd Earl Talbot",1777,1849,"slaveholder","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q5076938","Charles Douglas, 6th Marquess of Queensberry",1777,1837,"politician","Scotland","United Kingdom"
"http://www.wikidata.org/entity/Q878167","John Harvey",1778,1852,"military officer","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q878167","John Harvey",1778,1852,"military officer","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q18670736","Ann Holbrook",1780,1837,"actor","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q18670736","Ann Holbrook",1780,1837,"actor","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q5591064","Sir Thomas Buxton, 1st Baronet",1786,1845,"businessperson","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q5591064","Sir Thomas Buxton, 1st Baronet",1786,1845,"businessperson","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q5591064","Sir Thomas Buxton, 1st Baronet",1786,1845,"politician","Great Britain","United Kingdom"
"http://www.wikidata.org/entity/Q5591064","Sir Thomas Buxton, 1st Baronet",1786,1845,"politician","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q75960412","Francis Henry Burslem",1800,1888,"engineer","","United Kingdom"
"http://www.wikidata.org/entity/Q75960412","Francis Henry Burslem",1800,1888,"land surveyor","","United Kingdom"
"http://www.wikidata.org/entity/Q5539425","George Frankland",1800,1838,"topographer","","United Kingdom"
"http://www.wikidata.org/entity/Q7343380","Robert Dampier",1800,1874,"painter","","United Kingdom"
"http://www.wikidata.org/entity/Q20018313","H. S. Scrivener",1801,NA,"association football player","Argentina","United Kingdom"
"http://www.wikidata.org/entity/Q338366","Michael Seymour",1802,1887,"politician","Republic of Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q338366","Michael Seymour",1802,1887,"politician","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q338366","Michael Seymour",1802,1887,"painter","Republic of Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q338366","Michael Seymour",1802,1887,"painter","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q338366","Michael Seymour",1802,1887,"naval officer","Republic of Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q338366","Michael Seymour",1802,1887,"naval officer","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q338366","Michael Seymour",1802,1887,"traveler","Republic of Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q338366","Michael Seymour",1802,1887,"traveler","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q1293786","Edward Stone Parker",1802,1865,"politician","Australia","United Kingdom"
"http://www.wikidata.org/entity/Q1293786","Edward Stone Parker",1802,1865,"politician","United Kingdom of Great Britain and Ireland","United Kingdom"
"http://www.wikidata.org/entity/Q93669","Henry Chetwynd-Talbot, 18th Earl of Shrewsbury",1803,1868,"politician","United Kingdom of Great Britain and Ireland","United Kingdom"
