"id","data","bdate","ddate","lifespan","name","seats","female"
"85592","cbdb",1872,1921,49,"姚鵬圖",NA,0
"85897","cbdb",1872,1937,65,"袁嘉穀",NA,0
"86094","cbdb",1872,1923,51,"夏壽康",NA,0
"86148","cbdb",1872,1914,42,"夏瑞芳",NA,0
"86407","cbdb",1872,1930,58,"錢希",NA,0
"86961","cbdb",1872,1943,71,"徐國安",NA,0
"87129","cbdb",1872,1892,20,"徐熙珍",NA,0
"87133","cbdb",1872,1892,20,"徐蕙貞",NA,0
"87213","cbdb",1872,1920,48,"翁傳泗",NA,0
"87750","cbdb",1872,1927,55,"凌盛儀",NA,0
"87795","cbdb",1872,1908,36,"容作恭",NA,0
"88114","cbdb",1872,1912,40,"黃世仲",NA,0
"88305","cbdb",1872,1911,39,"黃繼曾",NA,0
"88310","cbdb",1872,1900,28,"黃梓庠",NA,0
"88486","cbdb",1872,1935,63,"梅際郇",NA,0
"88599","cbdb",1872,1938,66,"曹炳麟",NA,0
"88792","cbdb",1872,1916,44,"常第春",NA,0
"88795","cbdb",1872,1941,69,"常贊春",NA,0
"89828","cbdb",1872,1927,55,"韓德銘",NA,0
"90167","cbdb",1872,1900,28,"傅慈祥",NA,0
"90171","cbdb",1872,1909,37,"傅增濬",NA,0
"90320","cbdb",1872,1935,63,"曾樸",NA,0
"91324","cbdb",1872,1906,34,"樊錐",NA,0
"124841","cbdb",1872,1931,59,"烏梁罕貢桑諾爾布",NA,0
"338412","cbdb",1872,1930,58,"章華",NA,0
"A000389","ddm",1872,1938,66,"江妙煦",NA,NA
"A003588","ddm",1872,1943,71,"釋轉道",NA,NA
"A006401","ddm",1872,1943,71,"陳屺懷",NA,NA
"A013135","ddm",1872,1919,47,"孔令貽",NA,NA
"A022900","ddm",1872,1962,90,"高鶴年",NA,NA
"A023991","ddm",1872,1970,98,"伯特蘭．亞瑟．威廉．羅素",NA,NA
"A024367","ddm",1872,1933,61,"渡邊海旭",NA,NA
"A024386","ddm",1872,1940,68,"寺本婉雅",NA,NA
"A024735","ddm",1872,1935,63,"仙石政敬",NA,NA
"A029513","ddm",1872,1959,87,"菊僊宗匡",NA,NA
"P00KG07607","bdrc",1872,1952,80,"bya bral chos dbying rang grol/","",NA
"P1KG5384","bdrc",1872,1945,73,"'brug pa bla ma shes rab rdo rje/"," ",NA
"P701","bdrc",1872,1935,63,"rdzogs chen 05 thub bstan chos kyi rdo rje/","G16",NA
"P9607","bdrc",1872,1956,84,"karma bde chen dga' ba'i ye shes 'phrin las kun khyab/"," ",NA
"54496","cbdb",1873,1935,62,"徐自華",NA,0
"59253","cbdb",1873,1923,50,"林炳章",NA,0
"71259","cbdb",1873,1930,57,"王縑",NA,0
"71662","cbdb",1873,1945,72,"王克敏",NA,0
"71674","cbdb",1873,1938,65,"王體仁",NA,0
"72193","cbdb",1873,1895,22,"王德棻",NA,0
"72373","cbdb",1873,1945,72,"仇埰",NA,0
"72519","cbdb",1873,1927,54,"方爾咸",NA,0
"72532","cbdb",1873,1934,61,"方壽昌",NA,0
"72854","cbdb",1873,1931,58,"古應芬",NA,0
"73425","cbdb",1873,1914,41,"白朗",NA,0
"73481","cbdb",1873,1931,58,"馮幵",NA,0
"74301","cbdb",1873,1920,47,"朱善佐",NA,0
"74311","cbdb",1873,1932,59,"朱錫梁",NA,0
"75793","cbdb",1873,1935,62,"許崇熙",NA,0
"76352","cbdb",1873,1900,27,"嚴履清",NA,0
"76467","cbdb",1873,1933,60,"杜亞泉",NA,0
"77337","cbdb",1873,1903,30,"李文毓",NA,0
"77614","cbdb",1873,1900,27,"李國香",NA,0
"77722","cbdb",1873,1913,40,"李厚礽",NA,0
"77726","cbdb",1873,1935,62,"李顯光",NA,0
"77927","cbdb",1873,1947,74,"李登輝",NA,0
"78450","cbdb",1873,1941,68,"吳寶矩",NA,0
"78570","cbdb",1873,1944,71,"吳景濂",NA,0
"78933","cbdb",1873,1941,68,"余霖",NA,0
"79099","cbdb",1873,1925,52,"言同霨",NA,0
"80233","cbdb",1873,1930,57,"張廣餘",NA,0
"80492","cbdb",1873,1942,69,"張汝炳",NA,0
"81055","cbdb",1873,1921,48,"張慰祖",NA,0
"81549","cbdb",1873,1890,17,"陳義臣",NA,0
"81634","cbdb",1873,1933,60,"陳去病",NA,0
"81861","cbdb",1873,1937,64,"陳詒紱",NA,0
"82554","cbdb",1873,1926,53,"林獬",NA,0
"83034","cbdb",1873,1947,74,"金天羽",NA,0
"84242","cbdb",1873,1945,72,"趙時",NA,0
"84440","cbdb",1873,1938,65,"榮宗敬",NA,0
"85899","cbdb",1873,1934,61,"袁毓麐",NA,0
"86276","cbdb",1873,1921,48,"顧邦瑞",NA,0
"86540","cbdb",1873,1944,71,"錢詩棣",NA,0
"90960","cbdb",1873,1934,61,"蔡寅",NA,0
"87117","cbdb",1873,1907,34,"徐錫麟",NA,0
"87140","cbdb",1873,1910,37,"徐德璜",NA,0
"87344","cbdb",1873,1939,66,"高步瀛",NA,0
"87372","cbdb",1873,1904,31,"高素貞",NA,0
"87641","cbdb",1873,1942,69,"唐光裕",NA,0
"87944","cbdb",1873,1935,62,"黃節",NA,0
"88764","cbdb",1873,1895,22,"盛星懷",NA,0
"89137","cbdb",1873,1929,56,"梁啟超",NA,0
"89335","cbdb",1873,1899,26,"彭諟庠",NA,0
"89343","cbdb",1873,1919,46,"彭敦毅",NA,0
"89823","cbdb",1873,1925,52,"韓殿珍",NA,0
"89935","cbdb",1873,1925,52,"程大璋",NA,0
"90347","cbdb",1873,1920,47,"曾廣鑾",NA,0
"90372","cbdb",1873,1937,64,"曾延年",NA,0
"90729","cbdb",1873,1920,47,"雷昭性",NA,0
"91512","cbdb",1873,1932,59,"潘鳴球",NA,0
"91879","cbdb",1873,1939,66,"瞿啟甲",NA,0
"120760","cbdb",1873,1959,86,"冒廣生",NA,0
"A004868","ddm",1873,1958,85,"蔣維喬",NA,NA
"A004887","ddm",1873,1958,85,"演本",NA,NA
"A005891","ddm",1873,1937,64,"徐蔚如",NA,NA
"A006404","ddm",1873,1947,74,"金天翮",NA,NA
"A007630","ddm",1873,1941,68,"余了翁",NA,NA
"A017506","ddm",1873,1948,75,"孫爾瓚",NA,NA
"A017850","ddm",1873,1959,86,"冒鶴亭",NA,NA
"A019764","ddm",1873,1929,56,"梁啓超",NA,NA
"A019766","ddm",1873,1965,92,"應慈",NA,NA
"A036273","ddm",1873,1968,95,"祖學泰禪",NA,NA
"A042161","ddm",1873,1935,62,"智圓宏一",NA,NA
"P6283","bdrc",1873,1927,54,"la mo zhabs drung dkar po 07 dge 'dun bstan 'dzin nor bu/","G271",NA
"P704","bdrc",1873,1933,60,"e ta rA dza/"," ",NA
"P8955","bdrc",1873,1936,63,"'dzam ngos bla ma kun dga' ngag gi dbang po/"," ",NA
"P8LS12111","bdrc",1873,1892,19,"phun tshogs gling zhabs drung blo bzang yon tan rgya mtsho/","G160",NA
"P8LS36534","bdrc",1873,1934,61,"dka' bcu pa blo bzang tshe ring /","G2KR132",NA
"54203","cbdb",1874,1898,24,"沈鵲應",NA,1
"60319","cbdb",1874,1931,57,"楊度",NA,0
"65387","cbdb",1874,1926,52,"愛新覺羅溥倫",NA,0
"71032","cbdb",1874,1939,65,"馬錦春",NA,0
"71647","cbdb",1874,1929,55,"王壽彭",NA,0
"71979","cbdb",1874,1903,29,"王賓基",NA,0
"72017","cbdb",1874,1926,52,"王鴻兟",NA,0
"72043","cbdb",1874,1940,66,"王葆清",NA,0
"73187","cbdb",1874,1949,75,"葉景葵",NA,0
"73399","cbdb",1874,1940,66,"邱煒萲",NA,0
"73793","cbdb",1874,1925,51,"呂湘",NA,1
"74131","cbdb",1874,1941,67,"朱慶瀾",NA,0
"74253","cbdb",1874,1948,74,"朱起鳳",NA,0
"74682","cbdb",1874,1929,55,"莊綸儀",NA,0
"74860","cbdb",1874,1912,38,"劉潛",NA,0
"75114","cbdb",1874,1926,52,"劉詒慎",NA,0
"75290","cbdb",1874,1939,65,"劉敬禳",NA,0
"75327","cbdb",1874,1926,52,"劉慎詒",NA,0
"75541","cbdb",1874,1918,44,"湯化龍",NA,0
"75671","cbdb",1874,1932,58,"許人俊",NA,0
"75757","cbdb",1874,1946,72,"許承堯",NA,0
"75813","cbdb",1874,1925,51,"許嘉谷",NA,0
"75851","cbdb",1874,1928,54,"阮性存",NA,0
"76104","cbdb",1874,1921,47,"孫寶瑄",NA,0
"76126","cbdb",1874,1902,28,"孫貽揆",NA,0
"76376","cbdb",1874,1914,40,"蘇輿",NA,0
"76869","cbdb",1874,1908,34,"楊振鴻",NA,0
"77660","cbdb",1874,1930,56,"李學詩",NA,0
"77856","cbdb",1874,1923,49,"李涵秋",NA,0
"78053","cbdb",1874,1933,59,"步翔芬",NA,0
"78438","cbdb",1874,1939,65,"吳佩孚",NA,0
"78649","cbdb",1874,1919,45,"時經訓",NA,0
"78734","cbdb",1874,1915,41,"何允孝",NA,0
"79138","cbdb",1874,1940,66,"忻江明",NA,0
"79236","cbdb",1874,1935,61,"汪韜",NA,0
"79304","cbdb",1874,1924,50,"汪龍標",NA,0
"79478","cbdb",1874,1921,47,"沈壽",NA,0
"79750","cbdb",1874,1940,66,"沈葆義",NA,0
"79972","cbdb",1874,1920,46,"張坤",NA,0
"80385","cbdb",1874,1945,71,"張爾田",NA,0
"80880","cbdb",1874,1915,41,"張淑德",NA,0
"81013","cbdb",1874,1941,67,"張嘉謀",NA,0
"81250","cbdb",1874,1944,70,"陸祖穀",NA,0
"81384","cbdb",1874,1931,57,"陳鈞",NA,0
"81670","cbdb",1874,1949,75,"陳漢第",NA,0
"81957","cbdb",1874,1930,56,"陳官箴",NA,0
"82078","cbdb",1874,1895,21,"陳菊貞",NA,0
"82813","cbdb",1874,1941,67,"易孺",NA,0
"83379","cbdb",1874,1938,64,"周傳經",NA,0
"83856","cbdb",1874,1930,56,"鄭道馥",NA,0
"84057","cbdb",1874,1933,59,"趙石",NA,0
"84542","cbdb",1874,1939,65,"胡介昌",NA,0
"84565","cbdb",1874,1926,52,"胡石庵",NA,0
"85079","cbdb",1874,1941,67,"俞壽璋",NA,0
"85321","cbdb",1874,1933,59,"洪允祥",NA,0
"85831","cbdb",1874,1917,43,"袁世敭",NA,0
"86620","cbdb",1874,1931,57,"錢遹朋",NA,0
"87203","cbdb",1874,1917,43,"翁之繕",NA,0
"87837","cbdb",1874,1934,60,"陶牧",NA,0
"87954","cbdb",1874,1916,42,"黃興",NA,0
"88465","cbdb",1874,1926,52,"蕭耀南",NA,0
"89708","cbdb",1874,1918,44,"蔣敬紳",NA,0
"90901","cbdb",1874,1914,40,"竇以燕",NA,0
"91145","cbdb",1874,1931,57,"廖道傳",NA,0
"91156","cbdb",1874,1934,60,"闞鐸",NA,0
"91281","cbdb",1874,1920,46,"繆華",NA,0
"91888","cbdb",1874,1916,42,"瞿福麟",NA,0
"124301","cbdb",1874,1952,78,"丁福保",NA,0
"134081","cbdb",1874,1950,76,"文映江",NA,0
"A005820","ddm",1874,1941,67,"朱慶瀾",NA,NA
"A005895","ddm",1874,1939,65,"吳佩孚",NA,NA
"A006705","ddm",1874,1947,73,"趙宗汴",NA,NA
"A007851","ddm",1874,1952,78,"丁福保",NA,NA
"A023117","ddm",1874,1969,95,"寬成",NA,NA
"A024170","ddm",1874,1943,69,"釋會泉",NA,NA
"A024659","ddm",1874,1963,89,"公田連太郎",NA,NA
"A042460","ddm",1874,1921,47,"信林日照",NA,NA
"P10MS14669","bdrc",1874,1950,76,"rje btsun ma pad+ma 'phrin las/"," ",NA
"P233","bdrc",1874,1952,78,"stag brag khri sprul 03 ngag dbang gsung rab mthu stobs/","G437",NA
"P4488","bdrc",1874,1898,24,"sde khri 05 'jigs med thub bstan nyi ma/","G162,G301",NA
"P8929","bdrc",1874,1942,68,"gtsang pa sku phreng 05 'jigs med phyogs las rnam rgyal/"," ",NA
"54463","cbdb",1875,1949,74,"雷瑨",NA,0
"54478","cbdb",1875,1907,32,"秋瑾",NA,1
"54202","cbdb",1875,1898,23,"林旭",NA,0
"54218","cbdb",1875,1944,69,"李宣龔",NA,0
"54449","cbdb",1875,1949,74,"雷瑊",NA,0
"56737","cbdb",1875,1942,67,"羅振常",NA,0
"64609","cbdb",1875,1945,70,"張鳴岐",NA,0
"75769","cbdb",1875,1923,48,"許指嚴",NA,0
"72317","cbdb",1875,1931,56,"毛乃庸",NA,0
"72403","cbdb",1875,1908,33,"文龍",NA,0
"72870","cbdb",1875,1911,36,"左又宜",NA,0
"73378","cbdb",1875,1941,66,"邱璧",NA,0
"73832","cbdb",1875,1925,50,"呂賢鍾",NA,0
"74066","cbdb",1875,1934,59,"朱正倫",NA,0
"74506","cbdb",1875,1944,69,"倫明",NA,0
"76130","cbdb",1875,1945,70,"孫保圻",NA,0
"76243","cbdb",1875,1915,40,"麥孟華",NA,0
"78139","cbdb",1875,1922,47,"吳琛",NA,0
"80547","cbdb",1875,1928,53,"張作霖",NA,0
"80611","cbdb",1875,1936,61,"張茂炯",NA,0
"86979","cbdb",1875,1908,33,"徐念慈",NA,0
"81098","cbdb",1875,1909,34,"陸珊",NA,0
"81567","cbdb",1875,1905,30,"陳天華",NA,0
"82398","cbdb",1875,1938,63,"范罕",NA,0
"82684","cbdb",1875,1915,40,"林朝崧",NA,0
"83192","cbdb",1875,1907,32,"周峨",NA,0
"84425","cbdb",1875,1913,38,"革孚言",NA,0
"84575","cbdb",1875,1927,52,"胡有恂",NA,0
"85037","cbdb",1875,1923,48,"俞原",NA,0
"86372","cbdb",1875,1949,74,"顧燮光",NA,0
"86571","cbdb",1875,1944,69,"錢振鍠",NA,0
"86670","cbdb",1875,1935,60,"倪登瀛",NA,0
"87250","cbdb",1875,1895,20,"高翃",NA,0
"87811","cbdb",1875,1932,57,"諸宗元",NA,0
"87826","cbdb",1875,1910,35,"談文烜",NA,0
"88558","cbdb",1875,1937,62,"曹亞伯",NA,0
"89702","cbdb",1875,1940,65,"蔣鴻林",NA,0
"90345","cbdb",1875,1923,48,"曾廣鍾",NA,0
"90491","cbdb",1875,1939,64,"謝持",NA,0
"90734","cbdb",1875,1924,49,"雷煥猷",NA,0
"90943","cbdb",1875,1948,73,"慕壽祺",NA,0
"91561","cbdb",1875,1929,54,"潘景吾",NA,0
"124078","cbdb",1875,1911,36,"白如鏡",NA,0
"A005828","ddm",1875,1961,86,"黃涵之",NA,NA
"A007866","ddm",1875,1963,88,"倓虛",NA,NA
"A010914","ddm",1875,1958,83,"周善培",NA,NA
"A013459","ddm",1875,1937,62,"曹亞伯",NA,NA
"A017868","ddm",1875,1937,62,"張蓮覺",NA,NA
"A024171","ddm",1875,1943,68,"釋會機",NA,NA
"A024590","ddm",1875,1927,52,"島地大等",NA,NA
"A029483","ddm",1875,1948,73,"義道弘貫",NA,NA
"A034323","ddm",1875,1926,51,"劉世珩",NA,NA
"P00EGS1016624","bdrc",1875,1928,53,"mdo mang gter chen rdo rje bde chen gling pa/"," ",NA
"P10650","bdrc",1875,1899,24,"zam tsha 05 skal bzang 'jigs med nam mkha'","G162",NA
"P3AG27","bdrc",1875,1905,30,"sgang steng sprul sku 07 o rgyan bstan pa'i nyin byed/","G183",NA
"P6067","bdrc",1875,1932,57,"dgu rong 03 o rgyan 'jigs bral chos dbyings rdo rje/"," ",NA
"P615","bdrc",1875,1935,60,"'brug rje mkhan po 58 srid zhi rnam rgyal/","G54",NA
"P8948","bdrc",1875,1945,70,"lha rtse gdan sa pa ngag dbang bsod nams bzang po/"," ",NA
"P8952","bdrc",1875,1950,75,"bya yur dgon gdan sa pa ngag dbang bstan pa rab rgyas/","G4329",NA
"54928","cbdb",1876,1950,74,"周恭壽",NA,0
"63547","cbdb",1876,1935,59,"袁勵準",NA,0
"64570","cbdb",1876,1940,64,"李經邁",NA,0
"65599","cbdb",1876,1948,72,"愛新覺羅載振",NA,0
"70787","cbdb",1876,1932,56,"于定一",NA,0
"71023","cbdb",1876,1933,57,"馬惟廉",NA,0
"71033","cbdb",1876,1932,56,"馬福祥",NA,0
"71417","cbdb",1876,1921,45,"王鳳昌",NA,0
"72052","cbdb",1876,1930,54,"王朝俊",NA,0
"73325","cbdb",1876,1942,66,"史國乾",NA,0
"73442","cbdb",1876,1934,58,"白逾桓",NA,0
"74966","cbdb",1876,1926,50,"劉世珩",NA,0
"75004","cbdb",1876,1935,59,"劉師陶",NA,0
"75445","cbdb",1876,1942,66,"江謙",NA,0
"75879","cbdb",1876,1930,54,"紀鴻",NA,0
"75931","cbdb",1876,1943,67,"孫鉞",NA,0
"77019","cbdb",1876,1927,51,"李芑",NA,0
"78081","cbdb",1876,1915,39,"吳怡",NA,0
"78115","cbdb",1876,1927,51,"吳涵",NA,0
"79135","cbdb",1876,1928,52,"辛耀文",NA,0
"80517","cbdb",1876,1945,69,"張壽鏞",NA,0
"80816","cbdb",1876,1919,43,"張恕琳",NA,0
"80818","cbdb",1876,1948,72,"張通之",NA,0
"80836","cbdb",1876,1915,39,"張培爵",NA,0
"81065","cbdb",1876,1926,50,"張鏡洲",NA,0
"81225","cbdb",1876,1941,65,"陸宗輿",NA,0
"81797","cbdb",1876,1932,56,"陳壽椿",NA,0
"82068","cbdb",1876,1928,52,"陳家鼎",NA,0
"82142","cbdb",1876,1941,65,"陳善周",NA,0
"82240","cbdb",1876,1923,47,"陳衡恪",NA,0
"82580","cbdb",1876,1925,49,"林長民",NA,0
"83237","cbdb",1876,1942,66,"周鎮",NA,0
"83279","cbdb",1876,1933,57,"周之楨",NA,0
"83704","cbdb",1876,1928,52,"鄭謙",NA,0
"83859","cbdb",1876,1917,41,"鄭祿昌",NA,0
"84016","cbdb",1876,1938,62,"經亨頤",NA,0
"84070","cbdb",1876,1930,54,"趙伸",NA,0
"84817","cbdb",1876,1947,71,"柏文蔚",NA,0
"85469","cbdb",1876,1930,54,"姚華",NA,0
"86250","cbdb",1876,1933,57,"顧元昌",NA,0
"86476","cbdb",1876,1901,25,"錢方琦",NA,0
"87189","cbdb",1876,1940,64,"奚囊",NA,0
"87729","cbdb",1876,1944,68,"凌文淵",NA,0
"88998","cbdb",1876,1925,49,"章祖申",NA,0
"89026","cbdb",1876,1920,44,"閻晉",NA,0
"89545","cbdb",1876,1930,54,"蔣岷",NA,0
"90480","cbdb",1876,1911,35,"謝仁",NA,0
"91503","cbdb",1876,1918,42,"潘亨谷",NA,0
"91607","cbdb",1876,1942,66,"薛鳳昌",NA,0
"338366","cbdb",1876,1945,69,"張素",NA,0
"A004831","ddm",1876,1936,60,"王弘願",NA,NA
"A004842","ddm",1876,1942,66,"江謙",NA,NA
"A004909","ddm",1876,1958,82,"蕭蛻",NA,NA
"A005833","ddm",1876,1943,67,"胡瑞霖",NA,NA
"A006447","ddm",1876,1962,86,"袁希洛",NA,NA
"A006703","ddm",1876,1948,72,"王季同",NA,NA
"A006740","ddm",1876,1938,62,"許止淨",NA,NA
"A019769","ddm",1876,1925,49,"史一如",NA,NA
"A024389","ddm",1876,1948,72,"大谷光瑞",NA,NA
"A024402","ddm",1876,1971,95,"椎尾弁匡",NA,NA
"A033812","ddm",1876,1953,77,"饒鳳璜",NA,NA
"P11MS228","bdrc",1876,1913,37,"ngag dbang lhun grub rgyal mtshan/"," ",NA
"P197","bdrc",1876,1933,57,"tA la'i bla ma 13 thub bstan rgya mtsho/","G108,G222",NA
"P232","bdrc",1876,1913,37,"shel dkar gling pa mi 'gyur lhun grub/"," ",NA
"P6337","bdrc",1876,1958,82,"gdong nge mkhan po 'jigs med dkon mchog","G523",NA
"P861","bdrc",1876,1942,66,"ri pa bag yod 07 karma sgrub brgyud 'phrin las rab rgyas/"," ",NA
"P8LS13320","bdrc",1876,1945,69,"gser thang blo gros bzang po 'phrin las rgya mtsho/","G4864",NA
"P8LS15285","bdrc",1876,1935,59,"bstan pa'i dngos grub/","G3388,G108",NA
"P973","bdrc",1876,1952,76,"ngor mkhan chen 65 ngag dbang blo gros snying po/","G211",NA
"64899","cbdb",1877,1946,69,"王賡",NA,0
"69333","cbdb",1877,1927,50,"王國維",NA,0
"71653","cbdb",1877,1947,70,"王孝煃",NA,0
"72575","cbdb",1877,1911,34,"方積驊",NA,0
"74206","cbdb",1877,1938,61,"朱寶田",NA,0
"75063","cbdb",1877,1928,51,"劉次源",NA,0
"75122","cbdb",1877,1922,45,"劉青霞",NA,0
"75191","cbdb",1877,1940,63,"劉硯畬",NA,0
"75714","cbdb",1877,1923,46,"許名璋",NA,0
"75968","cbdb",1877,1929,52,"孫臞",NA,0
"78170","cbdb",1877,1914,37,"吳鼐",NA,0
"78385","cbdb",1877,1905,28,"吳希鄂",NA,0
"79997","cbdb",1877,1945,68,"張相",NA,0
"80037","cbdb",1877,1912,35,"張恭",NA,0
"80598","cbdb",1877,1927,50,"張其鍠",NA,0
"80629","cbdb",1877,1943,66,"張國溶",NA,0
"81335","cbdb",1877,1922,45,"陳懷",NA,0
"81396","cbdb",1877,1912,35,"陳恭",NA,0
"81602","cbdb",1877,1949,72,"陳文鍾",NA,0
"81806","cbdb",1877,1925,48,"陳聲洎",NA,0
"81868","cbdb",1877,1916,39,"陳其美",NA,0
"82504","cbdb",1877,1928,51,"范源濂",NA,0
"82537","cbdb",1877,1916,39,"林昶",NA,0
"82613","cbdb",1877,1921,44,"林傳甲",NA,0
"83792","cbdb",1877,1914,37,"鄭芳蓀",NA,0
"83876","cbdb",1877,1929,52,"單丕",NA,0
"84268","cbdb",1877,1945,68,"趙昌燮",NA,0
"84316","cbdb",1877,1927,50,"趙炳麟",NA,0
"84661","cbdb",1877,1923,46,"胡柏年",NA,0
"85938","cbdb",1877,1942,65,"聶襲",NA,0
"85968","cbdb",1877,1928,51,"莫永貞",NA,0
"86314","cbdb",1877,1943,66,"顧視高",NA,0
"86536","cbdb",1877,1928,51,"錢寶璜",NA,0
"87237","cbdb",1877,1925,48,"高旭",NA,0
"87351","cbdb",1877,1888,11,"高國煦",NA,0
"87810","cbdb",1877,1919,42,"諸寶鏞",NA,0
"87871","cbdb",1877,1911,34,"陶成章",NA,0
"87895","cbdb",1877,1900,23,"陶紹曾",NA,0
"88262","cbdb",1877,1945,68,"黃榮康",NA,0
"88638","cbdb",1877,1938,61,"戚牧",NA,0
"88729","cbdb",1877,1941,64,"龔道耕",NA,0
"90581","cbdb",1877,1930,53,"謝蔭昌",NA,0
"90991","cbdb",1877,1945,68,"蔡東藩",NA,0
"91131","cbdb",1877,1925,48,"廖仲愷",NA,0
"91864","cbdb",1877,1930,53,"蹇念益",NA,0
"91892","cbdb",1877,1930,53,"籍忠寅",NA,0
"123575","cbdb",1877,1951,74,"劉燿東",NA,0
"A004895","ddm",1877,1948,71,"王揖唐",NA,NA
"A006142","ddm",1877,1944,67,"慧定",NA,NA
"A006454","ddm",1877,1951,74,"靳雲鵬",NA,NA
"A006707","ddm",1877,1960,83,"王隺",NA,NA
"A007900","ddm",1877,1955,78,"朱芾煌",NA,NA
"A023548","ddm",1877,1958,81,"釋慈舟",NA,NA
"A023996","ddm",1877,1949,72,"水野梅曉",NA,NA
"A024589","ddm",1877,1955,78,"辻善之助",NA,NA
"A031086","ddm",1877,1966,89,"道元仁明",NA,NA
"P10584","bdrc",1877,1901,24,"mtshur phu rgyal tshab 10 bstan pa'i nyi ma/","G33",NA
"P10664","bdrc",1877,1946,69,"dge slong ngag dbang 'jam dpal rgya mtsho/"," ",NA
"P5385","bdrc",1877,1935,58,"karma bsam gtan dpal/"," ",NA
"P6812","bdrc",1877,1939,62,"gtsos khri sprul 04 blo bzang bstan 'dzin seng+ge","G2533",NA
"54209","cbdb",1878,1903,25,"李慎溶",NA,1
"65402","cbdb",1878,1934,56,"郭宗熙",NA,0
"70608","cbdb",1878,1929,51,"丁上左",NA,0
"70656","cbdb",1878,1930,52,"丁佛言",NA,0
"72058","cbdb",1878,1948,70,"王揖唐",NA,0
"72429","cbdb",1878,1925,47,"文啟灥",NA,0
"72663","cbdb",1878,1898,20,"鄧方",NA,0
"73358","cbdb",1878,1934,56,"史量才",NA,0
"74458","cbdb",1878,1945,67,"任可澄",NA,0
"74987","cbdb",1878,1933,55,"劉永滇",NA,0
"75530","cbdb",1878,1916,38,"湯叡",NA,0
"76224","cbdb",1878,1943,65,"孫鏡寰",NA,0
"76322","cbdb",1878,1896,18,"嚴京治",NA,0
"76503","cbdb",1878,1940,62,"楊莊",NA,0
"77635","cbdb",1878,1919,41,"李鳴鳳",NA,0
"78042","cbdb",1878,1936,58,"連橫",NA,0
"78179","cbdb",1878,1949,71,"吳徵",NA,0
"78185","cbdb",1878,1905,27,"吳樾",NA,0
"78495","cbdb",1878,1949,71,"吳闓生",NA,0
"79394","cbdb",1878,1933,55,"汪榮寶",NA,0
"80674","cbdb",1878,1910,32,"張宗瑛",NA,0
"81176","cbdb",1878,1911,33,"陸光熙",NA,0
"81370","cbdb",1878,1927,49,"陳經",NA,0
"81858","cbdb",1878,1926,48,"陳啟彤",NA,0
"82147","cbdb",1878,1949,71,"陳曾壽",NA,0
"82276","cbdb",1878,1918,40,"邵衡",NA,0
"82320","cbdb",1878,1918,40,"邵繼玉",NA,0
"82565","cbdb",1878,1947,69,"林之夏",NA,0
"82900","cbdb",1878,1922,44,"羅佩金",NA,0
"83094","cbdb",1878,1926,48,"金紹城",NA,0
"84299","cbdb",1878,1929,51,"趙鍾甲",NA,0
"84718","cbdb",1878,1947,69,"胡韞玉",NA,0
"85230","cbdb",1878,1935,57,"惲鐵樵",NA,0
"85688","cbdb",1878,1906,28,"秦力山",NA,0
"86478","cbdb",1878,1943,65,"錢以振",NA,0
"86556","cbdb",1878,1922,44,"錢保杭",NA,0
"87075","cbdb",1878,1916,38,"徐商濟",NA,0
"87128","cbdb",1878,1927,49,"徐慕蘭",NA,0
"87588","cbdb",1878,1930,52,"席聘臣",NA,0
"87651","cbdb",1878,1937,59,"唐圻鎮",NA,0
"87673","cbdb",1878,1929,51,"唐宗愈",NA,0
"87898","cbdb",1878,1943,65,"陶思曾",NA,0
"87905","cbdb",1878,1911,33,"陶駿保",NA,0
"90412","cbdb",1878,1944,66,"曾繼梧",NA,0
"90436","cbdb",1878,1939,61,"溫肅",NA,0
"90489","cbdb",1878,1911,33,"謝泳",NA,0
"90667","cbdb",1878,1922,44,"藍天蔚",NA,0
"90684","cbdb",1878,1935,57,"蒲殿俊",NA,0
"91591","cbdb",1878,1928,50,"薛勉",NA,0
"91665","cbdb",1878,1919,41,"戴揚",NA,0
"124322","cbdb",1878,1962,84,"瓜爾佳金梁",NA,0
"A003587","ddm",1878,1953,75,"釋圓瑛",NA,NA
"A006923","ddm",1878,1959,81,"岑伯榘",NA,NA
"A024022","ddm",1878,1960,82,"釋妙闊",NA,NA
"A024505","ddm",1878,1945,67,"伯希和",NA,NA
"A025194","ddm",1878,1953,75,"史達林",NA,NA
"A030642","ddm",1878,1948,70,"德寧正悌",NA,NA
"A034514","ddm",1878,1972,94,"拉賈戈帕拉查理",NA,NA
"A043091","ddm",1878,1938,60,"蘇兆奎",NA,NA
"P1KG14496","bdrc",1878,1959,81,"sngags sa dge bshes/","G1928",NA
"P230","bdrc",1878,1941,63,"pha bong kha pa bde chen snying po/","G395",NA
"P3CN17680","bdrc",1878,1961,83,"sngags rams pa blo bzang bzod pa rgya mtsho/"," ",NA
"P8934","bdrc",1878,1953,75,"gtsang chen rdo rje slob dpon 06 ngag dbang bstan pa gsal byed/"," ",NA
"70564","cbdb",1879,1949,70,"丁仁",NA,0
"71826","cbdb",1879,1923,44,"王承谷",NA,0
"74166","cbdb",1879,1944,65,"朱希祖",NA,0
"72372","cbdb",1879,1918,39,"仇亮",NA,0
"72813","cbdb",1879,1911,32,"孔繁琴",NA,0
"72899","cbdb",1879,1943,64,"石瑛",NA,0
